labels,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
One,0.1264796406030655,0.8270679116249084,-7.865760562708601e-05,0.2060551643371582,0.7802298069000244,-0.05454925075173378,0.2635398507118225,0.6690061092376709,-0.10366249829530716,0.26784777641296387,0.5632559657096863,-0.15705247223377228,0.2131584733724594,0.5037098526954651,-0.20029695332050323,0.17449654638767242,0.5395418405532837,-0.030469095334410667,0.18275092542171478,0.47277289628982544,-0.13540184497833252,0.19421544671058655,0.5493035912513733,-0.1739599108695984,0.1972813755273819,0.6160795092582703,-0.1667737066745758,0.11903120577335358,0.5451992750167847,-0.03775192052125931,0.12466523051261902,0.47510358691215515,-0.15255919098854065,0.15125422179698944,0.5760459899902344,-0.17363494634628296,0.15839752554893494,0.6471657156944275,-0.15591907501220703,0.06350871175527573,0.572262167930603,-0.061489515006542206,0.07361850142478943,0.49789443612098694,-0.16701243817806244,0.1072368323802948,0.601029634475708,-0.17474278807640076,0.1152709573507309,0.6724361777305603,-0.15080468356609344,0.00845906138420105,0.616584300994873,-0.08688322454690933,0.02839703857898712,0.5509421825408936,-0.16269496083259583,0.06230250746011734,0.6141262054443359,-0.1796620488166809,0.07407871633768082,0.6690175533294678,-0.17542333900928497
One,0.12335967272520065,0.8280504941940308,-6.647455302299932e-05,0.20489546656608582,0.782454252243042,-0.05575590580701828,0.26417720317840576,0.6722538471221924,-0.1061672493815422,0.2687816023826599,0.5649027228355408,-0.16089406609535217,0.21335646510124207,0.5034117102622986,-0.2053632140159607,0.17885056138038635,0.5425249934196472,-0.030338283628225327,0.191446453332901,0.478449285030365,-0.13612723350524902,0.20065100491046906,0.5575324892997742,-0.17825539410114288,0.20211605727672577,0.6235312819480896,-0.17638230323791504,0.12269929051399231,0.5460553765296936,-0.03714338690042496,0.131967231631279,0.47494885325431824,-0.14850585162639618,0.1566896140575409,0.5732689499855042,-0.17145191133022308,0.164540097117424,0.645283579826355,-0.15639975666999817,0.06667835265398026,0.5716103911399841,-0.06112632900476456,0.07669325172901154,0.49509114027023315,-0.16490639746189117,0.10892213881015778,0.5969225168228149,-0.174014613032341,0.11893852800130844,0.6700921654701233,-0.15066778659820557,0.010818302631378174,0.6142906546592712,-0.08710485696792603,0.029042668640613556,0.54590904712677,-0.16374434530735016,0.06220347434282303,0.6097006797790527,-0.18177804350852966,0.0766090601682663,0.6678075194358826,-0.1772509515285492
One,0.12567603588104248,0.8247917294502258,-6.557018059538677e-05,0.20494195818901062,0.7795093655586243,-0.05331527069211006,0.2626064717769623,0.6689560413360596,-0.10319589078426361,0.2671356797218323,0.5625978112220764,-0.15867489576339722,0.21374928951263428,0.5028477907180786,-0.20469450950622559,0.17562492191791534,0.5362948179244995,-0.029901541769504547,0.18592292070388794,0.4716538190841675,-0.13273464143276215,0.19701354205608368,0.5497578382492065,-0.1698547899723053,0.19936580955982208,0.6150047183036804,-0.16311296820640564,0.11969403177499771,0.542241632938385,-0.03826933726668358,0.12867452204227448,0.4732572138309479,-0.14907245337963104,0.1547749638557434,0.5739230513572693,-0.16896463930606842,0.16098468005657196,0.6433217525482178,-0.15164066851139069,0.06379170715808868,0.5704438090324402,-0.06310440599918365,0.07617637515068054,0.4961749315261841,-0.16659879684448242,0.10936588048934937,0.6000332832336426,-0.17304785549640656,0.11667081713676453,0.6706385612487793,-0.14930762350559235,0.00809025764465332,0.6161110401153564,-0.08994762599468231,0.03207172453403473,0.5517654418945312,-0.164762482047081,0.06571858376264572,0.6184264421463013,-0.1814700961112976,0.07649240642786026,0.6747759580612183,-0.17719215154647827
One,0.12743999063968658,0.8228735327720642,-1.99932783289114e-05,0.2064608335494995,0.7774033546447754,-0.05527782067656517,0.26809215545654297,0.6673284769058228,-0.10969098657369614,0.2750174105167389,0.5625720620155334,-0.16783744096755981,0.219157874584198,0.5090903639793396,-0.21640269458293915,0.18045087158679962,0.5395064949989319,-0.038398973643779755,0.1907346099615097,0.47254541516304016,-0.14780543744564056,0.2017950415611267,0.5383546352386475,-0.1973213404417038,0.203887477517128,0.601728081703186,-0.20193052291870117,0.12427866458892822,0.5439512133598328,-0.04819903522729874,0.13610439002513885,0.4735625982284546,-0.1606193333864212,0.1603907346725464,0.568017840385437,-0.1889232099056244,0.1662314534187317,0.6379996538162231,-0.17850537598133087,0.06669876724481583,0.5698659420013428,-0.07418937236070633,0.08267268538475037,0.4987737834453583,-0.177950918674469,0.1122896671295166,0.5991476774215698,-0.18884839117527008,0.11799350380897522,0.6687421202659607,-0.16927741467952728,0.008090898394584656,0.6130445003509521,-0.10216955840587616,0.03039618581533432,0.5477932095527649,-0.17482329905033112,0.06405002623796463,0.6136525273323059,-0.18967121839523315,0.07518558204174042,0.6694302558898926,-0.18536804616451263
One,0.13209575414657593,0.8227390050888062,-5.368946222006343e-05,0.21039023995399475,0.7759450674057007,-0.051601674407720566,0.267706036567688,0.6645432710647583,-0.10272648930549622,0.2710195481777191,0.5593962073326111,-0.1590999960899353,0.21471786499023438,0.5065365433692932,-0.205362007021904,0.18041087687015533,0.5340495705604553,-0.024475427344441414,0.19219325482845306,0.4670275151729584,-0.1286839097738266,0.20458772778511047,0.5399202108383179,-0.17444977164268494,0.2064201384782791,0.6056534647941589,-0.1749773919582367,0.12577740848064423,0.5413286685943604,-0.035021450370550156,0.13727468252182007,0.47087305784225464,-0.1464635580778122,0.16252397000789642,0.5692207217216492,-0.17429643869400024,0.16693300008773804,0.6405377388000488,-0.16207486391067505,0.06974328309297562,0.5687082409858704,-0.06167064607143402,0.08451063930988312,0.49601390957832336,-0.16561640799045563,0.11612504720687866,0.5982778072357178,-0.17876102030277252,0.12168857455253601,0.669419527053833,-0.1591399610042572,0.012166440486907959,0.6127526760101318,-0.09055916219949722,0.034301288425922394,0.5461515188217163,-0.16358737647533417,0.06782913953065872,0.6132042407989502,-0.1813082993030548,0.0778622254729271,0.6704471111297607,-0.17809146642684937
One,0.127394899725914,0.8251726627349854,-4.6944489440647885e-05,0.20945563912391663,0.7785308361053467,-0.054276201874017715,0.26858532428741455,0.6664513945579529,-0.1048232689499855,0.27056699991226196,0.5594257712364197,-0.15848089754581451,0.21372786164283752,0.5041298866271973,-0.20196498930454254,0.180257186293602,0.541057825088501,-0.03050067275762558,0.19094730913639069,0.4742271304130554,-0.13387532532215118,0.20149792730808258,0.5471273064613342,-0.17722810804843903,0.2032565474510193,0.6118708252906799,-0.17671820521354675,0.12462487816810608,0.5462520122528076,-0.03803344815969467,0.13362731039524078,0.4745815396308899,-0.1489696353673935,0.15710990130901337,0.5710967779159546,-0.1743963062763214,0.16210037469863892,0.6432698965072632,-0.16125692427158356,0.0683017149567604,0.5724394917488098,-0.0615687370300293,0.08123712986707687,0.4977557957172394,-0.1652909368276596,0.11151938140392303,0.5987859964370728,-0.17769522964954376,0.117494598031044,0.6714630126953125,-0.15717391669750214,0.011193737387657166,0.6156256198883057,-0.08708228170871735,0.03182677924633026,0.5469080805778503,-0.16245746612548828,0.06402058899402618,0.6124934554100037,-0.1811012476682663,0.07368606328964233,0.6702514290809631,-0.17805445194244385
One,0.1307552456855774,0.8236442804336548,-4.730308864964172e-05,0.20983368158340454,0.7776860594749451,-0.05848119035363197,0.26913174986839294,0.6668570637702942,-0.11141958087682724,0.2738136053085327,0.5619964599609375,-0.16743318736553192,0.2189377248287201,0.5086418390274048,-0.21380074322223663,0.17997369170188904,0.5368652939796448,-0.038852546364068985,0.19130867719650269,0.47450000047683716,-0.14827626943588257,0.20205458998680115,0.54839026927948,-0.1937563568353653,0.20361965894699097,0.6134297847747803,-0.19466492533683777,0.12353423237800598,0.542137086391449,-0.04625158756971359,0.13338221609592438,0.47489431500434875,-0.16117867827415466,0.15783332288265228,0.5726553201675415,-0.18916325271129608,0.16354846954345703,0.6427156925201416,-0.17755022644996643,0.06706500798463821,0.5690076351165771,-0.07015237212181091,0.07957904040813446,0.4980892837047577,-0.17828042805194855,0.1111401617527008,0.5988559126853943,-0.19087977707386017,0.11853314191102982,0.6686531901359558,-0.16929997503757477,0.010546907782554626,0.6133544445037842,-0.09614832699298859,0.030649982392787933,0.5486297607421875,-0.17476171255111694,0.06388866901397705,0.6127938032150269,-0.19384686648845673,0.07529435306787491,0.6677618026733398,-0.19001400470733643
One,0.12946800887584686,0.8260989189147949,-1.5522324247285724e-05,0.21155855059623718,0.7793850898742676,-0.049936339259147644,0.27061861753463745,0.6673072576522827,-0.09296717494726181,0.2750149965286255,0.5626354217529297,-0.14185459911823273,0.219471275806427,0.5092769265174866,-0.18143120408058167,0.18028777837753296,0.5422118902206421,-0.015968995168805122,0.18966221809387207,0.4736570715904236,-0.12303933501243591,0.20111249387264252,0.5467490553855896,-0.17024213075637817,0.20437821745872498,0.6137669086456299,-0.17069947719573975,0.1252744048833847,0.5472206473350525,-0.02443123236298561,0.13537666201591492,0.4736674427986145,-0.13454049825668335,0.16014201939105988,0.5716918706893921,-0.1613180935382843,0.16733193397521973,0.6451097726821899,-0.1469072699546814,0.06922243535518646,0.5715327858924866,-0.049556978046894073,0.08307387679815292,0.49403297901153564,-0.15253715217113495,0.11397618800401688,0.5943141579627991,-0.1653715819120407,0.12225867807865143,0.6690551042556763,-0.14315275847911835,0.012190282344818115,0.6113516688346863,-0.07727139443159103,0.030812613666057587,0.5371943712234497,-0.15139605104923248,0.06469821184873581,0.5968654155731201,-0.1710817962884903,0.07852573692798615,0.655620813369751,-0.1667659729719162
One,0.13309089839458466,0.8258798122406006,-9.051297638507094e-06,0.21260792016983032,0.779198408126831,-0.04990256950259209,0.26984232664108276,0.6670932173728943,-0.09282311052083969,0.2734626233577728,0.562390148639679,-0.14148014783859253,0.22056998312473297,0.5036450028419495,-0.1792534440755844,0.17675216495990753,0.5413287281990051,-0.016960810869932175,0.18598458170890808,0.4696055054664612,-0.12029464542865753,0.19846144318580627,0.548046886920929,-0.15768873691558838,0.20216679573059082,0.6171706914901733,-0.14913412928581238,0.12191193550825119,0.5470011830329895,-0.02599284239113331,0.13036547601222992,0.47431784868240356,-0.140012726187706,0.15580491721630096,0.5762243866920471,-0.16334106028079987,0.16213113069534302,0.6480567455291748,-0.14550569653511047,0.06655534356832504,0.5734909772872925,-0.051028262823820114,0.07866375893354416,0.4945243000984192,-0.155669704079628,0.11060268431901932,0.5957232713699341,-0.16501592099666595,0.1191486120223999,0.6683439016342163,-0.13912789523601532,0.010279953479766846,0.6164357662200928,-0.0783989354968071,0.02654338628053665,0.5421674847602844,-0.1543131321668625,0.06129223853349686,0.6012185215950012,-0.17412663996219635,0.07605372369289398,0.6585968136787415,-0.16919925808906555
One,0.13155855238437653,0.8291701078414917,-1.4089126125327311e-05,0.21241429448127747,0.7802159786224365,-0.051303040236234665,0.26926475763320923,0.6672699451446533,-0.09269720315933228,0.27273350954055786,0.5627560019493103,-0.14056918025016785,0.2187923789024353,0.5053921937942505,-0.17800448834896088,0.17848701775074005,0.5431360006332397,-0.014003446325659752,0.1858237385749817,0.47267669439315796,-0.11993206292390823,0.1971786767244339,0.5495886206626892,-0.16291755437850952,0.2010948359966278,0.6176701188087463,-0.1585441380739212,0.1239788681268692,0.5493430495262146,-0.022256208583712578,0.13029764592647552,0.4760541319847107,-0.13777805864810944,0.1545284390449524,0.5778518319129944,-0.16530799865722656,0.1618507206439972,0.6494439244270325,-0.14876848459243774,0.06871403008699417,0.5747431516647339,-0.04654215648770332,0.0773455873131752,0.49555903673171997,-0.15093471109867096,0.10860511660575867,0.5954023599624634,-0.16130965948104858,0.1184503510594368,0.668075680732727,-0.13477589190006256,0.012457847595214844,0.615813672542572,-0.07393617928028107,0.0237380713224411,0.5379140377044678,-0.14768530428409576,0.05848490446805954,0.5942939519882202,-0.1655379682779312,0.07594890147447586,0.6519007086753845,-0.15735585987567902
One,0.1353461891412735,0.8241001963615417,-1.8511702364776284e-05,0.21546570956707,0.7778315544128418,-0.05541757866740227,0.2732958197593689,0.6650421619415283,-0.1029462218284607,0.2770839035511017,0.5610117316246033,-0.15509028732776642,0.22389167547225952,0.5075579881668091,-0.19818513095378876,0.18617680668830872,0.5421838760375977,-0.033050499856472015,0.1929759979248047,0.4706965982913971,-0.13758185505867004,0.20407015085220337,0.5378565788269043,-0.1857709437608719,0.20719189941883087,0.6035239100456238,-0.18963828682899475,0.13108819723129272,0.5474610924720764,-0.03867562115192413,0.13888615369796753,0.4718961715698242,-0.1453193724155426,0.1641540676355362,0.5625602602958679,-0.1755456030368805,0.171405628323555,0.6343511939048767,-0.16658256947994232,0.07448840886354446,0.5716593861579895,-0.05953124538064003,0.08255916833877563,0.49501025676727295,-0.16011422872543335,0.1149226650595665,0.5898528099060059,-0.17651619017124176,0.12466581165790558,0.6628857851028442,-0.15771538019180298,0.017091944813728333,0.6114689707756042,-0.08315670490264893,0.02758684754371643,0.539002537727356,-0.15638963878154755,0.06067682057619095,0.5979602932929993,-0.17871741950511932,0.07611715793609619,0.6568799018859863,-0.17636322975158691
One,0.13415443897247314,0.8194783329963684,-4.229997648508288e-05,0.2159998118877411,0.7751169204711914,-0.05461466312408447,0.2743898630142212,0.6621034741401672,-0.09804806113243103,0.27564188838005066,0.5561891198158264,-0.14499470591545105,0.21876032650470734,0.5052261352539062,-0.18071796000003815,0.1855476200580597,0.5388369560241699,-0.027788104489445686,0.19439804553985596,0.4700358211994171,-0.12674196064472198,0.20605632662773132,0.5397600531578064,-0.16935552656650543,0.20938873291015625,0.6056305170059204,-0.16953733563423157,0.12991102039813995,0.5441460609436035,-0.031700730323791504,0.1382787823677063,0.4706408977508545,-0.13868287205696106,0.16382469236850739,0.5634186267852783,-0.16637805104255676,0.1713714748620987,0.636994481086731,-0.1551755964756012,0.07413862645626068,0.5693537592887878,-0.05087936297059059,0.08424735069274902,0.4947918653488159,-0.15308310091495514,0.11698226630687714,0.5914227366447449,-0.1686093509197235,0.12732960283756256,0.666197657585144,-0.1489201933145523,0.01809971034526825,0.610434889793396,-0.0726589486002922,0.031390801072120667,0.5394172668457031,-0.14708884060382843,0.06452435255050659,0.5954831838607788,-0.1706927865743637,0.08042947202920914,0.6517143249511719,-0.16925938427448273
One,0.13355672359466553,0.8191739320755005,-3.4707751183304936e-05,0.21541014313697815,0.7785519957542419,-0.05734950304031372,0.2754564881324768,0.6659175753593445,-0.10206590592861176,0.2781218886375427,0.5604469776153564,-0.15087059140205383,0.22273269295692444,0.5068429112434387,-0.1893097162246704,0.1859998106956482,0.5416232347488403,-0.028733376413583755,0.1926904320716858,0.4695758819580078,-0.13134439289569855,0.20420271158218384,0.5390854477882385,-0.17393523454666138,0.20735520124435425,0.6050251126289368,-0.17107553780078888,0.13060548901557922,0.5467489361763,-0.033170562237501144,0.13681714236736298,0.4735414385795593,-0.14642789959907532,0.1615164577960968,0.5688997507095337,-0.17477311193943024,0.16726696491241455,0.6404954791069031,-0.16122476756572723,0.07483132183551788,0.5718474984169006,-0.05332797020673752,0.08359885215759277,0.4965344965457916,-0.15892764925956726,0.11492253839969635,0.5929527282714844,-0.17294348776340485,0.1231997013092041,0.6651246547698975,-0.15057061612606049,0.01866944134235382,0.612205445766449,-0.07660823315382004,0.031180374324321747,0.5417597889900208,-0.15258055925369263,0.0629628375172615,0.5981950163841248,-0.1746290624141693,0.07649266719818115,0.6537932753562927,-0.1719321310520172
